Price,Close,High,Low,Open,Volume,HLC3,Average_Volume,Price_Volume,Average_Price_Volume,WVWAP,Smooth_WVWAP,Entry_Signal,Exit_Signal
2010-01-15,5252.2001953125,5279.85009765625,5242.4501953125,5259.89990234375,0,5258.166829427083,0.0,0.0,0.0,,,0,0
2010-01-18,5274.85009765625,5292.5,5228.9501953125,5253.64990234375,0,5265.433430989583,0.0,0.0,0.0,,,0,0
2010-01-19,5225.64990234375,5287.7998046875,5218.64990234375,5274.2001953125,0,5244.033203125,0.0,0.0,0.0,,,0,0
2010-01-20,5221.7001953125,5256.7001953125,5201.39990234375,5226.10009765625,0,5226.60009765625,0.0,0.0,0.0,,,0,0
2010-01-21,5094.14990234375,5220.35009765625,5085.4501953125,5220.2001953125,0,5133.316731770833,0.0,0.0,0.0,,,0,0
2010-01-22,5036.0,5094.14990234375,4954.85009765625,5094.14990234375,0,5028.333333333333,0.0,0.0,0.0,,,0,0
2010-01-25,5007.89990234375,5035.7001953125,4983.0498046875,5034.5498046875,0,5008.88330078125,0.0,0.0,0.0,,,0,0
2010-01-27,4853.10009765625,5008.5,4833.0498046875,5008.5,0,4898.216634114583,0.0,0.0,0.0,,,0,0
2010-01-28,4867.25,4929.89990234375,4824.9501953125,4863.0,0,4874.033365885417,0.0,0.0,0.0,,,0,0
2010-01-29,4882.0498046875,4893.7001953125,4766.0,4866.14990234375,0,4847.25,0.0,0.0,0.0,,,0,0
2010-02-01,4899.7001953125,4918.7998046875,4827.14990234375,4882.0498046875,0,4881.88330078125,0.0,0.0,0.0,,,0,0
2010-02-02,4830.10009765625,4951.14990234375,4814.10009765625,4907.85009765625,0,4865.11669921875,0.0,0.0,0.0,,,0,0
2010-02-03,4931.85009765625,4949.14990234375,4831.0,4831.0,0,4904.0,0.0,0.0,0.0,,,0,0
2010-02-04,4845.35009765625,4931.2998046875,4832.35009765625,4931.2998046875,0,4869.666666666667,0.0,0.0,0.0,,,0,0
2010-02-05,4718.64990234375,4827.0,4692.35009765625,4819.64990234375,0,4746.0,0.0,0.0,0.0,,,0,0
2010-02-08,4760.39990234375,4799.0498046875,4675.39990234375,4755.35009765625,0,4744.949869791667,0.0,0.0,0.0,,,0,0
2010-02-09,4792.64990234375,4810.39990234375,4739.35009765625,4760.5498046875,0,4780.799967447917,0.0,0.0,0.0,,,0,0
2010-02-10,4757.2001953125,4826.85009765625,4748.10009765625,4793.0,0,4777.383463541667,0.0,0.0,0.0,,,0,0
2010-02-11,4826.85009765625,4843.7998046875,4757.25,4757.25,0,4809.299967447917,0.0,0.0,0.0,,,0,0
2010-02-15,4801.9501953125,4845.60009765625,4783.89990234375,4827.89990234375,0,4810.4833984375,0.0,0.0,0.0,,,0,0
2010-02-16,4855.75,4880.0,4791.35009765625,4801.7998046875,0,4842.36669921875,0.0,0.0,0.0,,,0,0
2010-02-17,4914.0,4929.7001953125,4857.60009765625,4858.64990234375,0,4900.433430989583,0.0,0.0,0.0,,,0,0
2010-02-18,4887.75,4922.0498046875,4873.7001953125,4915.10009765625,0,4894.5,0.0,0.0,0.0,,,0,0
2010-02-19,4844.89990234375,4887.2998046875,4805.5498046875,4887.2998046875,0,4845.91650390625,0.0,0.0,0.0,,,0,0
2010-02-22,4856.39990234375,4912.0498046875,4845.89990234375,4849.35009765625,0,4871.449869791667,0.0,0.0,0.0,,,0,0
2010-02-23,4870.0498046875,4884.10009765625,4833.14990234375,4856.60009765625,0,4862.433268229167,0.0,0.0,0.0,,,0,0
2010-02-24,4858.60009765625,4880.5498046875,4834.64990234375,4869.5498046875,0,4857.933268229167,0.0,0.0,0.0,,,0,0
2010-02-25,4859.75,4880.14990234375,4835.60009765625,4859.0,0,4858.5,0.0,0.0,0.0,,,0,0
2010-02-26,4922.2998046875,4992.0,4858.4501953125,4858.5,0,4924.25,0.0,0.0,0.0,,,0,0
2010-03-02,5017.0,5029.4501953125,4935.35009765625,4935.60009765625,0,4993.933430989583,0.0,0.0,0.0,,,0,0
2010-03-03,5088.10009765625,5093.25,5015.10009765625,5015.7998046875,0,5065.4833984375,0.0,0.0,0.0,,,0,0
2010-03-04,5080.25,5096.9501953125,5049.0,5096.9501953125,0,5075.400065104167,0.0,0.0,0.0,,,0,0
2010-03-05,5088.7001953125,5118.64990234375,5068.0498046875,5080.5498046875,0,5091.799967447917,0.0,0.0,0.0,,,0,0
2010-03-08,5124.0,5147.10009765625,5092.14990234375,5092.14990234375,0,5121.083333333333,0.0,0.0,0.0,,,0,0
2010-03-09,5101.5,5131.7998046875,5094.35009765625,5121.0498046875,0,5109.216634114583,0.0,0.0,0.0,,,0,0
2010-03-10,5116.25,5137.39990234375,5092.0498046875,5101.60009765625,0,5115.233235677083,0.0,0.0,0.0,,,0,0
2010-03-11,5133.39990234375,5152.60009765625,5102.10009765625,5116.35009765625,0,5129.36669921875,0.0,0.0,0.0,,,0,0
2010-03-12,5137.0,5158.10009765625,5122.10009765625,5131.7998046875,0,5139.066731770833,0.0,0.0,0.0,,,0,0
2010-03-15,5128.89990234375,5151.0498046875,5101.2001953125,5134.4501953125,0,5127.049967447917,0.0,0.0,0.0,,,0,0
2010-03-16,5198.10009765625,5209.25,5125.7001953125,5128.9501953125,0,5177.683430989583,0.0,0.0,0.0,,,0,0
2010-03-17,5231.89990234375,5260.5,5177.14990234375,5198.4501953125,0,5223.183268229167,0.0,0.0,0.0,,,0,0
2010-03-18,5245.89990234375,5255.64990234375,5214.39990234375,5232.5498046875,0,5238.64990234375,0.0,0.0,0.0,,,0,0
2010-03-19,5262.7998046875,5269.9501953125,5237.10009765625,5246.7998046875,0,5256.61669921875,0.0,0.0,0.0,,,0,0
2010-03-22,5205.2001953125,5260.9501953125,5187.0498046875,5260.9501953125,0,5217.7333984375,0.0,0.0,0.0,,,0,0
2010-03-23,5225.2998046875,5243.60009765625,5193.39990234375,5205.85009765625,0,5220.7666015625,0.0,0.0,0.0,,,0,0
2010-03-25,5260.39990234375,5267.2998046875,5202.9501953125,5225.2998046875,0,5243.549967447917,0.0,0.0,0.0,,,0,0
2010-03-26,5282.0,5293.75,5260.5498046875,5260.5498046875,0,5278.7666015625,0.0,0.0,0.0,,,0,0
2010-03-29,5302.85009765625,5329.5498046875,5242.14990234375,5283.89990234375,0,5291.5166015625,0.0,0.0,0.0,,,0,0
2010-03-30,5262.4501953125,5325.0,5251.35009765625,5302.9501953125,0,5279.60009765625,0.0,0.0,0.0,,,0,0
2010-03-31,5249.10009765625,5293.89990234375,5235.14990234375,5260.39990234375,0,5259.38330078125,0.0,0.0,0.0,,,0,0
2010-04-01,5290.5,5298.60009765625,5249.2001953125,5249.2001953125,0,5279.433430989583,0.0,0.0,0.0,,,0,0
2010-04-05,5368.39990234375,5377.5498046875,5291.39990234375,5291.39990234375,0,5345.783203125,0.0,0.0,0.0,,,0,0
2010-04-06,5366.0,5388.64990234375,5351.7001953125,5369.64990234375,0,5368.783365885417,0.0,0.0,0.0,,,0,0
2010-04-07,5374.64990234375,5399.64990234375,5345.0498046875,5365.7001953125,0,5373.116536458333,0.0,0.0,0.0,,,0,0
2010-04-08,5304.4501953125,5383.64990234375,5290.25,5376.2998046875,0,5326.11669921875,0.0,0.0,0.0,,,0,0
2010-04-09,5361.75,5377.4501953125,5302.25,5302.39990234375,0,5347.150065104167,0.0,0.0,0.0,,,0,0
2010-04-12,5339.7001953125,5382.14990234375,5324.89990234375,5354.14990234375,0,5348.916666666667,0.0,0.0,0.0,,,0,0
2010-04-13,5322.9501953125,5356.5,5301.7001953125,5340.85009765625,0,5327.050130208333,0.0,0.0,0.0,,,0,0
2010-04-15,5273.60009765625,5373.14990234375,5265.2998046875,5323.2998046875,0,5304.0166015625,0.0,0.0,0.0,,,0,0
2010-04-16,5262.60009765625,5283.0498046875,5237.5498046875,5273.39990234375,0,5261.066569010417,0.0,0.0,0.0,,,0,0
2010-04-19,5203.64990234375,5279.0498046875,5160.89990234375,5279.0498046875,0,5214.533203125,0.0,0.0,0.0,,,0,0
2010-04-20,5230.10009765625,5257.25,5208.2998046875,5208.2998046875,0,5231.88330078125,0.0,0.0,0.0,,,0,0
2010-04-21,5244.89990234375,5266.2998046875,5230.2998046875,5230.2998046875,0,5247.16650390625,0.0,0.0,0.0,,,0,0
2010-04-22,5269.35009765625,5331.7998046875,5221.10009765625,5248.60009765625,0,5274.083333333333,0.0,0.0,0.0,,,0,0
2010-04-23,5304.10009765625,5311.0498046875,5269.64990234375,5269.64990234375,0,5294.933268229167,0.0,0.0,0.0,,,0,0
2010-04-26,5322.4501953125,5342.35009765625,5299.35009765625,5299.35009765625,0,5321.383463541667,0.0,0.0,0.0,,,0,0
2010-04-27,5308.35009765625,5330.5498046875,5301.39990234375,5322.10009765625,0,5313.433268229167,0.0,0.0,0.0,,,0,0
2010-04-28,5215.4501953125,5308.25,5202.4501953125,5308.2001953125,0,5242.050130208333,0.0,0.0,0.0,,,0,0
2010-04-29,5254.14990234375,5264.75,5214.7998046875,5215.25,0,5244.566569010417,0.0,0.0,0.0,,,0,0
2010-04-30,5278.0,5294.7998046875,5254.2001953125,5254.2001953125,0,5275.666666666667,0.0,0.0,0.0,,,0,0
2010-05-03,5222.75,5278.7001953125,5210.0498046875,5278.39990234375,0,5237.166666666667,0.0,0.0,0.0,,,0,0
2010-05-04,5148.5,5250.14990234375,5134.85009765625,5223.89990234375,0,5177.833333333333,0.0,0.0,0.0,,,0,0
2010-05-05,5124.89990234375,5148.35009765625,5056.5,5148.35009765625,0,5109.916666666667,0.0,0.0,0.0,,,0,0
2010-05-06,5090.85009765625,5124.89990234375,5037.75,5124.39990234375,0,5084.5,0.0,0.0,0.0,,,0,0
2010-05-07,5018.0498046875,5085.64990234375,4984.60009765625,5072.2998046875,0,5029.433268229167,0.0,0.0,0.0,,,0,0
2010-05-10,5193.60009765625,5203.2998046875,5026.60009765625,5026.60009765625,0,5141.166666666667,0.0,0.0,0.0,,,0,0
2010-05-11,5136.14990234375,5206.7001953125,5126.5,5189.75,0,5156.450032552083,0.0,0.0,0.0,,,0,0
2010-05-12,5156.64990234375,5172.85009765625,5098.7998046875,5133.75,0,5142.7666015625,0.0,0.0,0.0,,,0,0
2010-05-13,5178.89990234375,5212.7001953125,5147.9501953125,5157.5498046875,0,5179.85009765625,0.0,0.0,0.0,,,0,0
2010-05-14,5093.5,5192.75,5070.9501953125,5180.5498046875,0,5119.066731770833,0.0,0.0,0.0,,,0,0
2010-05-17,5059.89990234375,5094.5498046875,4966.25,5093.89990234375,0,5040.233235677083,0.0,0.0,0.0,,,0,0
2010-05-18,5066.2001953125,5105.2001953125,5024.25,5059.5498046875,0,5065.216796875,0.0,0.0,0.0,,,0,0
2010-05-19,4919.64990234375,5065.10009765625,4908.14990234375,5065.10009765625,0,4964.299967447917,0.0,0.0,0.0,,,0,0
2010-05-20,4947.60009765625,4980.25,4924.2998046875,4924.2998046875,0,4950.716634114583,0.0,0.0,0.0,,,0,0
2010-05-21,4931.14990234375,4946.7001953125,4842.2998046875,4946.7001953125,0,4906.716634114583,0.0,0.0,0.0,,,0,0
2010-05-24,4943.9501953125,5029.5498046875,4923.4501953125,4944.2998046875,0,4965.650065104167,0.0,0.0,0.0,,,0,0
2010-05-25,4806.75,4946.60009765625,4786.4501953125,4945.2998046875,0,4846.60009765625,0.0,0.0,0.0,,,0,0
2010-05-26,4917.39990234375,4925.4501953125,4807.2998046875,4807.2998046875,0,4883.38330078125,0.0,0.0,0.0,,,0,0
2010-05-27,5003.10009765625,5016.60009765625,4897.60009765625,4915.14990234375,0,4972.433430989583,0.0,0.0,0.0,,,0,0
2010-05-28,5066.5498046875,5077.25,5005.60009765625,5005.60009765625,0,5049.799967447917,0.0,0.0,0.0,,,0,0
2010-05-31,5086.2998046875,5097.60009765625,5038.5498046875,5076.10009765625,0,5074.14990234375,0.0,0.0,0.0,,,0,0
2010-06-01,4970.2001953125,5086.9501953125,4961.0498046875,5086.25,0,5006.066731770833,0.0,0.0,0.0,,,0,0
2010-06-02,5019.85009765625,5031.2001953125,4967.0498046875,4970.75,0,5006.033365885417,0.0,0.0,0.0,,,0,0
2010-06-03,5110.5,5125.7001953125,5020.14990234375,5020.14990234375,0,5085.450032552083,0.0,0.0,0.0,,,0,0
2010-06-04,5135.5,5147.89990234375,5091.60009765625,5112.60009765625,0,5125.0,0.0,0.0,0.0,,,0,0
2010-06-07,5034.0,5132.9501953125,5004.25,5132.9501953125,0,5057.066731770833,0.0,0.0,0.0,,,0,0
2010-06-08,4987.10009765625,5071.35009765625,4967.2998046875,5036.7001953125,0,5008.583333333333,0.0,0.0,0.0,,,0,0
2010-06-09,5000.2998046875,5050.60009765625,4980.10009765625,4985.0498046875,0,5010.333333333333,0.0,0.0,0.0,,,0,0
2010-06-10,5078.60009765625,5085.2001953125,4997.60009765625,4999.60009765625,0,5053.800130208333,0.0,0.0,0.0,,,0,0
2010-06-11,5119.35009765625,5139.0498046875,5078.75,5078.75,0,5112.38330078125,0.0,0.0,0.0,,,0,0
2010-06-14,5197.7001953125,5201.25,5120.14990234375,5120.14990234375,0,5173.033365885417,0.0,0.0,0.0,,,0,0
2010-06-15,5222.35009765625,5231.4501953125,5171.0498046875,5201.2998046875,0,5208.283365885417,0.0,0.0,0.0,,,0,0
2010-06-16,5233.35009765625,5255.64990234375,5214.89990234375,5225.0498046875,0,5234.63330078125,0.0,0.0,0.0,,,0,0
2010-06-17,5274.85009765625,5285.5498046875,5206.5498046875,5233.64990234375,0,5255.64990234375,0.0,0.0,0.0,,,0,0
2010-06-18,5262.60009765625,5302.2998046875,5245.5,5274.9501953125,0,5270.13330078125,0.0,0.0,0.0,,,0,0
2010-06-21,5353.2998046875,5366.75,5266.5,5266.5,0,5328.849934895833,0.0,0.0,0.0,,,0,0
2010-06-22,5316.5498046875,5354.35009765625,5311.0498046875,5353.9501953125,0,5327.316569010417,0.0,0.0,0.0,,,0,0
2010-06-23,5323.14990234375,5333.2998046875,5288.14990234375,5316.14990234375,0,5314.866536458333,0.0,0.0,0.0,,,0,0
2010-06-24,5320.60009765625,5348.2998046875,5284.5498046875,5323.25,0,5317.816569010417,0.0,0.0,0.0,,,0,0
2010-06-25,5269.0498046875,5320.5,5259.89990234375,5320.5,0,5283.14990234375,0.0,0.0,0.0,,,0,0
2010-06-28,5333.5,5339.4501953125,5270.75,5271.10009765625,0,5314.566731770833,0.0,0.0,0.0,,,0,0
2010-06-29,5256.14990234375,5334.14990234375,5235.7998046875,5333.5498046875,0,5275.366536458333,0.0,0.0,0.0,,,0,0
2010-06-30,5312.5,5320.35009765625,5210.0,5254.25,0,5280.950032552083,0.0,0.0,0.0,,,0,0
2010-07-01,5251.39990234375,5312.5498046875,5232.10009765625,5312.0498046875,0,5265.349934895833,0.0,0.0,0.0,,,0,0
2010-07-02,5237.10009765625,5277.25,5225.60009765625,5251.25,0,5246.650065104167,0.0,0.0,0.0,,,0,0
2010-07-05,5235.89990234375,5252.75,5225.85009765625,5237.0,0,5238.166666666667,0.0,0.0,0.0,,,0,0
2010-07-06,5289.0498046875,5297.4501953125,5231.5,5236.10009765625,0,5272.666666666667,0.0,0.0,0.0,,,0,0
2010-07-07,5241.10009765625,5296.75,5233.4501953125,5293.10009765625,0,5257.10009765625,0.0,0.0,0.0,,,0,0
2010-07-08,5296.85009765625,5320.5,5242.0,5242.0,0,5286.450032552083,0.0,0.0,0.0,,,0,0
2010-07-09,5352.4501953125,5359.0498046875,5297.2001953125,5297.2001953125,0,5336.2333984375,0.0,0.0,0.0,,,0,0
2010-07-12,5383.0,5402.7001953125,5351.60009765625,5352.25,0,5379.10009765625,0.0,0.0,0.0,,,0,0
2010-07-13,5400.64990234375,5406.2001953125,5357.85009765625,5370.2001953125,0,5388.2333984375,0.0,0.0,0.0,,,0,0
2010-07-14,5386.14990234375,5453.4501953125,5371.7001953125,5402.0,0,5403.766764322917,0.0,0.0,0.0,,,0,0
2010-07-15,5378.75,5399.2001953125,5360.60009765625,5387.10009765625,0,5379.516764322917,0.0,0.0,0.0,,,0,0
2010-07-16,5393.89990234375,5401.35009765625,5374.39990234375,5376.64990234375,0,5389.88330078125,0.0,0.0,0.0,,,0,0
2010-07-19,5386.4501953125,5409.10009765625,5361.5,5392.7001953125,0,5385.683430989583,0.0,0.0,0.0,,,0,0
2010-07-20,5368.0,5416.4501953125,5353.60009765625,5387.0,0,5379.35009765625,0.0,0.0,0.0,,,0,0
2010-07-21,5399.35009765625,5409.10009765625,5368.85009765625,5368.85009765625,0,5392.433430989583,0.0,0.0,0.0,,,0,0
2010-07-22,5441.9501953125,5447.14990234375,5372.2001953125,5399.14990234375,0,5420.433430989583,0.0,0.0,0.0,,,0,0
2010-07-23,5449.10009765625,5477.5,5435.14990234375,5441.89990234375,0,5453.916666666667,0.0,0.0,0.0,,,0,0
2010-07-26,5418.60009765625,5466.25,5409.2001953125,5446.5498046875,0,5431.35009765625,0.0,0.0,0.0,,,0,0
2010-07-27,5430.60009765625,5450.9501953125,5407.2001953125,5420.2001953125,0,5429.58349609375,0.0,0.0,0.0,,,0,0
2010-07-28,5397.5498046875,5447.85009765625,5386.25,5436.10009765625,0,5410.549967447917,0.0,0.0,0.0,,,0,0
2010-07-29,5408.89990234375,5415.85009765625,5381.5498046875,5397.85009765625,0,5402.099934895833,0.0,0.0,0.0,,,0,0
2010-07-30,5367.60009765625,5413.25,5349.2001953125,5408.39990234375,0,5376.683430989583,0.0,0.0,0.0,,,0,0
2010-08-02,5431.64990234375,5438.85009765625,5351.2998046875,5369.5498046875,0,5407.2666015625,0.0,0.0,0.0,,,0,0
2010-08-03,5439.5498046875,5459.2001953125,5426.39990234375,5432.5,0,5441.716634114583,0.0,0.0,0.0,,,0,0
2010-08-04,5467.85009765625,5481.89990234375,5428.39990234375,5441.35009765625,0,5459.38330078125,0.0,0.0,0.0,,,0,0
2010-08-05,5447.10009765625,5487.14990234375,5443.10009765625,5470.14990234375,0,5459.11669921875,0.0,0.0,0.0,,,0,0
2010-08-06,5439.25,5471.89990234375,5431.35009765625,5448.25,0,5447.5,0.0,0.0,0.0,,,0,0
2010-08-09,5486.14990234375,5492.2998046875,5433.25,5439.7998046875,0,5470.566569010417,0.0,0.0,0.0,,,0,0
2010-08-10,5460.7001953125,5491.4501953125,5445.35009765625,5486.7998046875,0,5465.83349609375,0.0,0.0,0.0,,,0,0
2010-08-11,5420.60009765625,5474.60009765625,5412.0,5460.7001953125,0,5435.7333984375,0.0,0.0,0.0,,,0,0
2010-08-12,5416.4501953125,5431.10009765625,5372.4501953125,5418.7001953125,0,5406.666829427083,0.0,0.0,0.0,,,0,0
2010-08-13,5452.10009765625,5476.5,5415.5,5420.64990234375,0,5448.033365885417,0.0,0.0,0.0,,,0,0
2010-08-16,5418.2998046875,5465.25,5397.39990234375,5452.10009765625,0,5426.983235677083,0.0,0.0,0.0,,,0,0
2010-08-17,5414.14990234375,5443.5498046875,5408.7998046875,5422.14990234375,0,5422.16650390625,0.0,0.0,0.0,,,0,0
2010-08-18,5479.14990234375,5487.9501953125,5416.25,5416.25,0,5461.11669921875,0.0,0.0,0.0,,,0,0
2010-08-19,5540.2001953125,5544.7001953125,5478.10009765625,5478.25,0,5521.000162760417,0.0,0.0,0.0,,,0,0
2010-08-20,5530.64990234375,5546.60009765625,5513.35009765625,5540.7998046875,0,5530.200032552083,0.0,0.0,0.0,,,0,0
2010-08-23,5543.5,5549.7998046875,5519.39990234375,5531.14990234375,0,5537.566569010417,0.0,0.0,0.0,,,0,0
2010-08-24,5505.10009765625,5547.25,5488.4501953125,5541.10009765625,0,5513.60009765625,0.0,0.0,0.0,,,0,0
2010-08-25,5462.35009765625,5506.14990234375,5452.5498046875,5505.2998046875,0,5473.683268229167,0.0,0.0,0.0,,,0,0
2010-08-26,5477.89990234375,5486.5498046875,5454.7001953125,5462.10009765625,0,5473.049967447917,0.0,0.0,0.0,,,0,0
2010-08-27,5408.7001953125,5495.2001953125,5391.9501953125,5489.60009765625,0,5431.9501953125,0.0,0.0,0.0,,,0,0
2010-08-30,5415.4501953125,5469.0,5390.35009765625,5408.89990234375,0,5424.933430989583,0.0,0.0,0.0,,,0,0
2010-08-31,5402.39990234375,5413.89990234375,5348.89990234375,5413.5498046875,0,5388.39990234375,0.0,0.0,0.0,,,0,0
2010-09-01,5471.85009765625,5478.60009765625,5403.0498046875,5403.0498046875,0,5451.166666666667,0.0,0.0,0.0,,,0,0
2010-09-02,5486.14990234375,5513.9501953125,5471.85009765625,5471.89990234375,0,5490.650065104167,0.0,0.0,0.0,,,0,0
2010-09-03,5479.39990234375,5510.39990234375,5473.64990234375,5486.2998046875,0,5487.816569010417,0.0,0.0,0.0,,,0,0
2010-09-06,5576.9501953125,5589.39990234375,5479.5498046875,5479.5498046875,0,5548.63330078125,0.0,0.0,0.0,,,0,0
2010-09-07,5604.0,5625.5,5571.64990234375,5575.89990234375,0,5600.38330078125,0.0,0.0,0.0,,,0,0
2010-09-08,5607.85009765625,5625.2998046875,5567.75,5604.25,0,5600.299967447917,0.0,0.0,0.0,,,0,0
2010-09-09,5640.0498046875,5647.4501953125,5608.10009765625,5608.2998046875,0,5631.86669921875,0.0,0.0,0.0,,,0,0
2010-09-13,5760.0,5770.60009765625,5639.2001953125,5639.2001953125,0,5723.266764322917,0.0,0.0,0.0,,,0,0
2010-09-14,5795.5498046875,5838.4501953125,5760.2998046875,5760.2998046875,0,5798.099934895833,0.0,0.0,0.0,,,0,0
2010-09-15,5860.9501953125,5869.4501953125,5792.2001953125,5795.25,0,5840.866861979167,0.0,0.0,0.0,,,0,0
2010-09-16,5828.7001953125,5901.64990234375,5815.7998046875,5861.10009765625,0,5848.716634114583,0.0,0.0,0.0,,,0,0
2010-09-17,5884.9501953125,5898.39990234375,5828.7001953125,5828.7001953125,0,5870.683430989583,0.0,0.0,0.0,,,0,0
2010-09-20,5980.4501953125,5989.5,5885.0498046875,5885.0498046875,0,5951.666666666667,0.0,0.0,0.0,,,0,0
2010-09-21,6009.0498046875,6032.7998046875,5961.85009765625,5980.5,0,6001.233235677083,0.0,0.0,0.0,,,0,0
2010-09-22,5991.0,6037.39990234375,5946.4501953125,6008.39990234375,0,5991.61669921875,0.0,0.0,0.0,,,0,0
2010-09-23,5959.5498046875,6006.7998046875,5932.39990234375,5991.0498046875,0,5966.249837239583,0.0,0.0,0.0,,,0,0
2010-09-24,6018.2998046875,6029.10009765625,5951.2001953125,5959.4501953125,0,5999.533365885417,0.0,0.0,0.0,,,0,0
2010-09-27,6035.64990234375,6073.5,6018.2998046875,6018.2998046875,0,6042.483235677083,0.0,0.0,0.0,,,0,0
2010-09-28,6029.5,6049.7998046875,5991.2998046875,6036.0498046875,0,6023.533203125,0.0,0.0,0.0,,,0,0
2010-09-29,5991.2998046875,6071.5498046875,5979.64990234375,6029.14990234375,0,6014.16650390625,0.0,0.0,0.0,,,0,0
2010-09-30,6029.9501953125,6048.4501953125,5963.60009765625,5991.35009765625,0,6014.000162760417,0.0,0.0,0.0,,,0,0
2010-10-01,6143.39990234375,6153.10009765625,6030.2998046875,6030.2998046875,0,6108.933268229167,0.0,0.0,0.0,,,0,0
2010-10-04,6159.4501953125,6222.10009765625,6144.7001953125,6144.7001953125,0,6175.416829427083,0.0,0.0,0.0,,,0,0
2010-10-05,6145.7998046875,6188.35009765625,6118.0498046875,6159.4501953125,0,6150.733235677083,0.0,0.0,0.0,,,0,0
2010-10-06,6186.4501953125,6223.39990234375,6148.60009765625,6150.9501953125,0,6186.150065104167,0.0,0.0,0.0,,,0,0
2010-10-07,6120.2998046875,6199.4501953125,6107.5,6186.85009765625,0,6142.416666666667,0.0,0.0,0.0,,,0,0
2010-10-08,6103.4501953125,6148.60009765625,6067.0,6121.39990234375,0,6106.35009765625,0.0,0.0,0.0,,,0,0
2010-10-11,6135.85009765625,6187.75,6105.9501953125,6105.9501953125,0,6143.183430989583,0.0,0.0,0.0,,,0,0
2010-10-12,6090.89990234375,6144.9501953125,6057.9501953125,6135.9501953125,0,6097.933430989583,0.0,0.0,0.0,,,0,0
2010-10-13,6233.89990234375,6240.25,6089.75,6091.4501953125,0,6187.966634114583,0.0,0.0,0.0,,,0,0
2010-10-14,6177.35009765625,6284.10009765625,6157.89990234375,6234.2998046875,0,6206.450032552083,0.0,0.0,0.0,,,0,0
2010-10-15,6062.64990234375,6200.60009765625,6050.35009765625,6175.89990234375,0,6104.533365885417,0.0,0.0,0.0,,,0,0
2010-10-18,6075.9501953125,6115.10009765625,5985.10009765625,6112.75,0,6058.716796875,0.0,0.0,0.0,,,0,0
2010-10-19,6027.2998046875,6127.0498046875,6008.14990234375,6114.4501953125,0,6054.16650390625,0.0,0.0,0.0,,,0,0
2010-10-20,5982.10009765625,6038.10009765625,5966.75,6002.9501953125,0,5995.650065104167,0.0,0.0,0.0,,,0,0
2010-10-21,6101.5,6113.5,5984.89990234375,6008.89990234375,0,6066.63330078125,0.0,0.0,0.0,,,0,0
2010-10-22,6066.0498046875,6121.10009765625,6041.35009765625,6113.39990234375,0,6076.166666666667,0.0,0.0,0.0,,,0,0
2010-10-25,6105.7998046875,6151.2998046875,6094.60009765625,6101.25,0,6117.233235677083,0.0,0.0,0.0,,,0,0
2010-10-26,6082.0,6120.25,6074.64990234375,6116.2998046875,0,6092.299967447917,0.0,0.0,0.0,,,0,0
2010-10-27,6012.64990234375,6075.9501953125,5987.5498046875,6075.4501953125,0,6025.38330078125,0.0,0.0,0.0,,,0,0
2010-10-28,5987.7001953125,6071.10009765625,5968.10009765625,6039.9501953125,0,6008.966796875,0.0,0.0,0.0,,,0,0
2010-10-29,6017.7001953125,6032.64990234375,5937.10009765625,6021.14990234375,0,5995.816731770833,0.0,0.0,0.0,,,0,0
2010-11-01,6117.5498046875,6132.39990234375,6084.75,6092.2998046875,0,6111.566569010417,0.0,0.0,0.0,,,0,0
2010-11-02,6119.0,6138.10009765625,6094.39990234375,6127.5498046875,0,6117.166666666667,0.0,0.0,0.0,,,0,0
2010-11-03,6160.5,6182.5,6146.7998046875,6150.60009765625,0,6163.2666015625,0.0,0.0,0.0,,,0,0
2010-11-04,6281.7998046875,6290.14990234375,6199.35009765625,6209.60009765625,0,6257.099934895833,0.0,0.0,0.0,,,0,0
2010-11-08,6273.2001953125,6335.89990234375,6265.35009765625,6335.25,0,6291.4833984375,0.0,0.0,0.0,,,0,0
2010-11-09,6301.5498046875,6310.89990234375,6243.5498046875,6281.0,0,6285.333170572917,0.0,0.0,0.0,,,0,0
2010-11-10,6275.7001953125,6307.64990234375,6269.25,6303.2001953125,0,6284.200032552083,0.0,0.0,0.0,,,0,0
2010-11-11,6194.25,6296.5498046875,6179.5,6286.35009765625,0,6223.433268229167,0.0,0.0,0.0,,,0,0
2010-11-12,6071.64990234375,6202.5,6056.75,6182.2998046875,0,6110.299967447917,0.0,0.0,0.0,,,0,0
2010-11-15,6121.60009765625,6128.75,6039.39990234375,6079.89990234375,0,6096.583333333333,0.0,0.0,0.0,,,0,0
2010-11-16,5988.7001953125,6144.0498046875,5970.60009765625,6143.4501953125,0,6034.450032552083,0.0,0.0,0.0,,,0,0
2010-11-18,5998.7998046875,6076.2001953125,5906.75,6075.9501953125,0,5993.916666666667,0.0,0.0,0.0,,,0,0
2010-11-19,5890.2998046875,6013.25,5863.9501953125,6011.2998046875,0,5922.5,0.0,0.0,0.0,,,0,0
2010-11-22,6010.0,6020.25,5905.14990234375,5920.89990234375,0,5978.466634114583,0.0,0.0,0.0,,,0,0
2010-11-23,5934.75,5973.35009765625,5824.9501953125,5971.5498046875,0,5911.016764322917,0.0,0.0,0.0,,,0,0
2010-11-24,5865.75,5976.64990234375,5833.60009765625,5946.7998046875,0,5892.0,0.0,0.0,0.0,,,0,0
